id,name,district_id:id,tier_id:id,region_id:id,state_id:id,zip
chak_56_rb_(sarhali)_station_id,CHAK 56 RB (SARHALI),update_contact_kkn.district_faisalabad,,,,
chak_566_gb_station_id,CHAK 566 GB,update_contact_kkn.district_faisalabad,,,,
chak_569_gb_(natha_wala)_station_id,CHAK 569 GB (NATHA WALA),update_contact_kkn.district_faisalabad,,,,
chak_583_gb_station_id,CHAK 583 GB,update_contact_kkn.district_faisalabad,,,,
chak_594_station_id,CHAK 594,update_contact_kkn.district_faisalabad,,,,
chak_607_gb_station_id,CHAK 607 GB,update_contact_kkn.district_faisalabad,,,,
chak_611_gb_(zte)_station_id,CHAK 611 GB (ZTE),update_contact_kkn.district_faisalabad,,,,
chak_625_gb_station_id,CHAK 625 GB,update_contact_kkn.district_faisalabad,,,,
chak_630_gb/jalib_dulchian_station_id,CHAK 630 GB/JALIB DULCHIAN,update_contact_kkn.district_faisalabad,,,,
chak_644_gb_station_id,CHAK 644 GB,update_contact_kkn.district_faisalabad,,,,
chak_72/gb_(gaddian)_station_id,CHAK 72/GB (GADDIAN),update_contact_kkn.district_faisalabad,,,,
adda_sheikhan__station_id,ADDA SHEIKHAN ,update_contact_kkn.district_jhang,,,,
ahmad_abad_station_id,AHMAD ABAD,update_contact_kkn.district_jhang,,,,
ahmed_pur_sial_station_id,AHMED PUR SIAL,update_contact_kkn.district_jhang,tier_3,,,
akrianwala_station_id,AKRIANWALA,update_contact_kkn.district_jhang,,,,
athara_hazari_station_id,ATHARA HAZARI,update_contact_kkn.district_jhang,,,,
bagh_station_id,BAGH,update_contact_kkn.district_jhang,,,,
chabeel_station_id,CHABEEL,update_contact_kkn.district_jhang,,,,
chak_165_jb_station_id,CHAK 165 JB,update_contact_kkn.district_jhang,,,,
chak_241_jb_station_id,CHAK 241 JB,update_contact_kkn.district_jhang,,,,
chak_251_jb_station_id,CHAK 251 JB,update_contact_kkn.district_jhang,,,,
chak_262_jb_station_id,CHAK 262 JB,update_contact_kkn.district_jhang,,,,
chak_463_jb_(hassan_shah)_station_id,CHAK 463 JB (HASSAN SHAH),update_contact_kkn.district_jhang,,,,
chella_kabli_station_id,CHELLA KABLI,update_contact_kkn.district_jhang,,,,
abc_station_id,ABC,update_contact_kkn.district_jhang,,,,
chund_bharwana__station_id,CHUND BHARWANA ,update_contact_kkn.district_jhang,,,,
colony_haq_bahoo_station_id,COLONY HAQ BAHOO,update_contact_kkn.district_jhang,,,,
gilmala__station_id,GILMALA ,update_contact_kkn.district_jhang,,,,
gojra_more_station_id,GOJRA MORE,update_contact_kkn.district_jhang,,,,
harsa_sheikh_station_id,HARSA SHEIKH,update_contact_kkn.district_jhang,,,,
havalai_bahadar_shah_station_id,HAVALAI BAHADAR SHAH,update_contact_kkn.district_jhang,,,,
havalai_lal_(aroti)_station_id,HAVALAI LAL (AROTI),update_contact_kkn.district_jhang,,,,
hazrat_sultan_bahu_station_id,HAZRAT SULTAN BAHU,update_contact_kkn.district_jhang,tier_3,,,
hust_khaiva_station_id,HUST KHAIVA,update_contact_kkn.district_jhang,,,,
jalal_pur_station_id,JALAL PUR,update_contact_kkn.district_jhang,,,,
jamia_abad_station_id,JAMIA ABAD,update_contact_kkn.district_jhang,,,,
jhang_station_id,JHANG,update_contact_kkn.district_jhang,tier_3,,,
kaki_nao__station_id,KAKI NAO ,update_contact_kkn.district_jhang,,,,
kallowal_station_id,KALLOWAL,update_contact_kkn.district_jhang,,,,
kandiwal_station_id,KANDIWAL,update_contact_kkn.district_jhang,,,,
khewa_station_id,KHEWA,update_contact_kkn.district_jhang,,,,
kot_ahmad_yar_station_id,KOT AHMAD YAR,update_contact_kkn.district_jhang,,,,
kot_bahadur_station_id,KOT BAHADUR,update_contact_kkn.district_jhang,,,,
kot_shakir_station_id,KOT SHAKIR,update_contact_kkn.district_jhang,,,,
lalian_station_id,LALIAN,update_contact_kkn.district_jhang,,,,
luna_more_(langra_more)_station_id,LUNA MORE (LANGRA MORE),update_contact_kkn.district_jhang,,,,
madad_ali/dawar_station_id,MADAD ALI/DAWAR,update_contact_kkn.district_jhang,,,,
maluana_more_station_id,MALUANA MORE,update_contact_kkn.district_jhang,,,,
mehmood_kot_station_id,MEHMOOD KOT,update_contact_kkn.district_jhang,,,,
mir_more__station_id,MIR MORE ,update_contact_kkn.district_jhang,,,,
noor_pur_kaloka_station_id,NOOR PUR KALOKA,update_contact_kkn.district_jhang,,,,
pangoo_more_station_id,PANGOO MORE,update_contact_kkn.district_jhang,,,,
pir_abdul_rehman__station_id,PIR ABDUL REHMAN ,update_contact_kkn.district_jhang,,,,
pir_punja__station_id,PIR PUNJA ,update_contact_kkn.district_jhang,,,,
rabwah_station_id,RABWAH,update_contact_kkn.district_jhang,tier_3,,,
rasikh_abad/qaim_bharwana_station_id,RASIKH ABAD/QAIM BHARWANA,update_contact_kkn.district_jhang,,,,
rodu_sultan_station_id,RODU SULTAN,update_contact_kkn.district_jhang,,,,
sar_muradwala_station_id,SAR MURADWALA,update_contact_kkn.district_jhang,,,,
shah_jeuna_city_station_id,SHAH JEUNA CITY,update_contact_kkn.district_jhang,,,,
shah_jeuna_mandi_station_id,SHAH JEUNA MANDI,update_contact_kkn.district_jhang,tier_3,,,
shorkot_station_id,SHORKOT,update_contact_kkn.district_jhang,tier_3,,,
thatti_bala_raja_station_id,THATTI BALA RAJA,update_contact_kkn.district_jhang,,,,
waryam_(chak_491_jb)_station_id,WARYAM (CHAK 491 JB),update_contact_kkn.district_jhang,,,,
adhi_kot_station_id,ADHI KOT,update_contact_kkn.district_khushab,,,,
anga_station_id,ANGA,update_contact_kkn.district_khushab,,,,
chak_22_mb_station_id,CHAK 22 MB,update_contact_kkn.district_khushab,,,,
chak_39_db_station_id,CHAK 39 DB,update_contact_kkn.district_khushab,,,,
chak_47_mb_station_id,CHAK 47 MB,update_contact_kkn.district_khushab,,,,
chak_dhak__station_id,CHAK DHAK ,update_contact_kkn.district_khushab,,,,
girot_station_id,GIROT,update_contact_kkn.district_khushab,,,,
gole_wali_station_id,GOLE WALI,update_contact_kkn.district_khushab,,,,
hadali_station_id,HADALI,update_contact_kkn.district_khushab,,,,
hairo_station_id,HAIRO,update_contact_kkn.district_khushab,,,,
jabbi__station_id,JABBI ,update_contact_kkn.district_khushab,,,,
jamali_balochan_station_id,JAMALI BALOCHAN,update_contact_kkn.district_khushab,,,,
jauharabad_station_id,JAUHARABAD,update_contact_kkn.district_khushab,,,,
katha_saghral_station_id,KATHA SAGHRAL,update_contact_kkn.district_khushab,,,,
khabbaki_station_id,KHABBAKI,update_contact_kkn.district_khushab,,,,
khaliq_abad_station_id,KHALIQ ABAD,update_contact_kkn.district_khushab,,,,
khurah__station_id,KHURAH ,update_contact_kkn.district_khushab,,,,
khushab_station_id,KHUSHAB,update_contact_kkn.district_khushab,tier_3,,,
kufri_station_id,KUFRI,update_contact_kkn.district_khushab,,,,
mitha_tiwana_station_id,MITHA TIWANA,update_contact_kkn.district_khushab,,,,
noor_pur_thal_station_id,NOOR PUR THAL,update_contact_kkn.district_khushab,,,,
nowshera_station_id,NOWSHERA,update_contact_kkn.district_khushab,,,,
okli_mohallah_station_id,OKLI MOHALLAH,update_contact_kkn.district_khushab,,,,
padhrar_station_id,PADHRAR,update_contact_kkn.district_khushab,,,,
quaid_abad_station_id,QUAID ABAD,update_contact_kkn.district_khushab,,,,
quaid_abad_station_id,QUAID ABAD,update_contact_kkn.district_khushab,,,,
rahdari_station_id,RAHDARI,update_contact_kkn.district_khushab,,,,
rangpur_station_id,RANGPUR,update_contact_kkn.district_khushab,,,,
roda_station_id,RODA,update_contact_kkn.district_khushab,,,,
sodhi_jay_wali__station_id,SODHI JAY WALI ,update_contact_kkn.district_khushab,,,,
surraki_station_id,SURRAKI,update_contact_kkn.district_khushab,,,,
uchali_station_id,UCHALI,update_contact_kkn.district_khushab,,,,
a.q.khan_institute_station_id,A.Q.KHAN INSTITUTE,update_contact_kkn.district_mianwali,,,,
aba_khel_station_id,ABA KHEL,update_contact_kkn.district_mianwali,,,,
alluwali_station_id,ALLUWALI,update_contact_kkn.district_mianwali,,,,
azeem_wala__station_id,AZEEM WALA ,update_contact_kkn.district_mianwali,,,,
chak_5_db_station_id,CHAK 5 DB,update_contact_kkn.district_mianwali,,,,
chak_rala_station_id,CHAK RALA,update_contact_kkn.district_mianwali,,,,
dawood_khel_station_id,DAWOOD KHEL,update_contact_kkn.district_mianwali,,,,
dharnaka_station_id,DHARNAKA,update_contact_kkn.district_mianwali,,,,
hafiz_wala_station_id,HAFIZ WALA,update_contact_kkn.district_mianwali,,,,
harnoli_station_id,HARNOLI,update_contact_kkn.district_mianwali,,,,
isa_khel_station_id,ISA KHEL,update_contact_kkn.district_mianwali,,,,
kala_bagh_station_id,KALA BAGH,update_contact_kkn.district_mianwali,tier_3,,,
kamar_mashani_station_id,KAMAR MASHANI,update_contact_kkn.district_mianwali,tier_3,,,
kundian_station_id,KUNDIAN,update_contact_kkn.district_mianwali,,,,
liaqat_abad_station_id,LIAQAT ABAD,update_contact_kkn.district_mianwali,,,,
mianwali_station_id,MIANWALI,update_contact_kkn.district_mianwali,tier_3,,,
mouch__station_id,MOUCH ,update_contact_kkn.district_mianwali,,,,
musa_khel_station_id,MUSA KHEL,update_contact_kkn.district_mianwali,,,,
muzaffar_pur__station_id,MUZAFFAR PUR ,update_contact_kkn.district_mianwali,,,,
rakhi_kalari__station_id,RAKHI KALARI ,update_contact_kkn.district_mianwali,,,,
rokhri_more_station_id,ROKHRI MORE,update_contact_kkn.district_mianwali,,,,
shadia__station_id,SHADIA ,update_contact_kkn.district_mianwali,,,,
sultan_khel_station_id,SULTAN KHEL,update_contact_kkn.district_mianwali,,,,
trug_station_id,TRUG,update_contact_kkn.district_mianwali,,,,
wan_bachran_station_id,WAN BACHRAN,update_contact_kkn.district_mianwali,,,,
adda_chakrala_station_id,ADDA CHAKRALA,update_contact_kkn.district_sargodha,,,,
anwar_abad_station_id,ANWAR ABAD,update_contact_kkn.district_sargodha,,,,
baghtan_wala_station_id,BAGHTAN WALA,update_contact_kkn.district_sargodha,,,,
bhalwal_station_id,BHALWAL,update_contact_kkn.district_sargodha,tier_3,,,
bhera_station_id,BHERA,update_contact_kkn.district_sargodha,,,,
bucha_kalan_station_id,BUCHA KALAN,update_contact_kkn.district_sargodha,,,,
chak_10_ml_station_id,CHAK 10 ML,update_contact_kkn.district_sargodha,,,,
chak_104_nb_station_id,CHAK 104 NB,update_contact_kkn.district_sargodha,,,,
chak_105_nb_station_id,CHAK 105 NB,update_contact_kkn.district_sargodha,,,,
chak_114_nb_station_id,CHAK 114 NB,update_contact_kkn.district_sargodha,,,,
chak_121_nb_station_id,CHAK 121 NB,update_contact_kkn.district_sargodha,,,,
chak_124_nb_station_id,CHAK 124 NB,update_contact_kkn.district_sargodha,,,,
chak_130_sb_station_id,CHAK 130 SB,update_contact_kkn.district_sargodha,,,,
chak_133_nb_station_id,CHAK 133 NB,update_contact_kkn.district_sargodha,,,,
chak_15_sb_station_id,CHAK 15 SB,update_contact_kkn.district_sargodha,,,,
chak_187_nb_station_id,CHAK 187 NB,update_contact_kkn.district_sargodha,,,,
chak_27_nb_station_id,CHAK 27 NB,update_contact_kkn.district_sargodha,,,,
chak_3_nb_station_id,CHAK 3 NB,update_contact_kkn.district_sargodha,,,,
chak_33_sb_station_id,CHAK 33 SB,update_contact_kkn.district_sargodha,,,,
chak_35_nb_station_id,CHAK 35 NB,update_contact_kkn.district_sargodha,,,,
chak_42_sb_station_id,CHAK 42 SB,update_contact_kkn.district_sargodha,,,,
chak_46_sb_station_id,CHAK 46 SB,update_contact_kkn.district_sargodha,,,,
chak_48_sb_station_id,CHAK 48 SB,update_contact_kkn.district_sargodha,,,,
chak_51_sb_station_id,CHAK 51 SB,update_contact_kkn.district_sargodha,,,,
chak_56_sb_station_id,CHAK 56 SB,update_contact_kkn.district_sargodha,,,,
chak_61_sb_station_id,CHAK 61 SB,update_contact_kkn.district_sargodha,,,,
chak_68_sb_station_id,CHAK 68 SB,update_contact_kkn.district_sargodha,,,,
chak_69_nb_station_id,CHAK 69 NB,update_contact_kkn.district_sargodha,,,,
chak_75_sb_station_id,CHAK 75 SB,update_contact_kkn.district_sargodha,,,,
chak_84_nb_station_id,CHAK 84 NB,update_contact_kkn.district_sargodha,,,,
chak_88_sb_station_id,CHAK 88 SB,update_contact_kkn.district_sargodha,,,,
chak_98_nb_station_id,CHAK 98 NB,update_contact_kkn.district_sargodha,,,,
chak_98_sb_station_id,CHAK 98 SB,update_contact_kkn.district_sargodha,,,,
chak_shanu__station_id,CHAK SHANU ,update_contact_kkn.district_sargodha,,,,
chowki_lakseen_station_id,CHOWKI LAKSEEN,update_contact_kkn.district_sargodha,,,,
dera_jara_jedeed_station_id,DERA JARA JEDEED,update_contact_kkn.district_sargodha,,,,
dherowal__station_id,DHEROWAL ,update_contact_kkn.district_sargodha,,,,
dilawar_(akhtarabad)_station_id,DILAWAR (AKHTARABAD),update_contact_kkn.district_sargodha,,,,
farooqa_station_id,FAROOQA,update_contact_kkn.district_sargodha,,,,
hafiz_abad_station_id,HAFIZ ABAD,update_contact_kkn.district_sargodha,,,,
haiderabad_town_station_id,HAIDERABAD TOWN,update_contact_kkn.district_sargodha,,,,
hathi_wind__station_id,HATHI WIND ,update_contact_kkn.district_sargodha,,,,
hilal_pur_station_id,HILAL PUR,update_contact_kkn.district_sargodha,,,,
jahanabad__station_id,JAHANABAD ,update_contact_kkn.district_sargodha,,,,
jhawarian_station_id,JHAWARIAN,update_contact_kkn.district_sargodha,,,,
jodha_station_id,JODHA,update_contact_kkn.district_sargodha,,,,
kot_chugta_station_id,KOT CHUGTA,update_contact_kkn.district_sargodha,,,,
kot_momen_station_id,KOT MOMEN,update_contact_kkn.district_sargodha,,,,
liliani_station_id,LILIANI,update_contact_kkn.district_sargodha,,,,
luqmaan_adda_station_id,LUQMAAN ADDA,update_contact_kkn.district_sargodha,,,,
mari_station_id,MARI,update_contact_kkn.district_sargodha,,,,
matila_station_id,MATILA,update_contact_kkn.district_sargodha,,,,
miani_station_id,MIANI,update_contact_kkn.district_sargodha,,,,
midranjah_station_id,MIDRANJAH,update_contact_kkn.district_sargodha,,,,
mohafiz_town_station_id,MOHAFIZ TOWN,update_contact_kkn.district_sargodha,,,,
mubare_khan_station_id,MUBARE KHAN,update_contact_kkn.district_sargodha,,,,
nehang_station_id,NEHANG,update_contact_kkn.district_sargodha,,,,
phullarwan_station_id,PHULLARWAN,update_contact_kkn.district_sargodha,,,,
pindi_kot_(bhera)__station_id,PINDI KOT (BHERA) ,update_contact_kkn.district_sargodha,,,,
pull_111_sb_station_id,PULL 111 SB,update_contact_kkn.district_sargodha,,,,
rabana_station_id,RABANA,update_contact_kkn.district_sargodha,,,,
rawana_station_id,RAWANA,update_contact_kkn.district_sargodha,,,,
sahiwal_sgd_station_id,SAHIWAL SGD,update_contact_kkn.district_sargodha,,,,
salar_wala_station_id,SALAR WALA,update_contact_kkn.district_sargodha,,,,
sandrana__station_id,SANDRANA ,update_contact_kkn.district_sargodha,,,,
sardar_pur_noon__station_id,SARDAR PUR NOON ,update_contact_kkn.district_sargodha,,,,
sargodha_station_id,SARGODHA,update_contact_kkn.district_sargodha,tier_2,,,
shah_nikdar_station_id,SHAH NIKDAR,update_contact_kkn.district_sargodha,,,,
shah_pur_station_id,SHAH PUR,update_contact_kkn.district_sargodha,,,,
shah_yousaf__station_id,SHAH YOUSAF ,update_contact_kkn.district_sargodha,,,,
shaheen_abad_/_chak_123_sb__station_id,SHAHEEN ABAD / CHAK 123 SB ,update_contact_kkn.district_sargodha,,,,
sher_muhammad_wala_station_id,SHER MUHAMMAD WALA,update_contact_kkn.district_sargodha,,,,
sial_sharif_station_id,SIAL SHARIF,update_contact_kkn.district_sargodha,,,,
sillan_wali_station_id,SILLAN WALI,update_contact_kkn.district_sargodha,,,,
sultan_pur_mela_station_id,SULTAN PUR MELA,update_contact_kkn.district_sargodha,,,,
thabal_station_id,THABAL,update_contact_kkn.district_sargodha,,,,
thatti_noor__station_id,THATTI NOOR ,update_contact_kkn.district_sargodha,,,,
verowal_station_id,VEROWAL,update_contact_kkn.district_sargodha,,,,
adda_bashir_abad_(chak_157_gb)_station_id,ADDA BASHIR ABAD (CHAK 157 GB),update_contact_kkn.district_toba_tek_singh,,,,
arroti_station_id,ARROTI,update_contact_kkn.district_toba_tek_singh,,,,
bhussi_adda_station_id,BHUSSI ADDA,update_contact_kkn.district_toba_tek_singh,,,,
chak_149/gb_station_id,CHAK 149/GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_178_gb_(goga)_station_id,CHAK 178 GB (GOGA),update_contact_kkn.district_toba_tek_singh,,,,
chak_186_gb_station_id,CHAK 186 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_249_gb_station_id,CHAK 249 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_278_jb_(usman_kot)_station_id,CHAK 278 JB (USMAN KOT),update_contact_kkn.district_toba_tek_singh,,,,
chak_285_jb_station_id,CHAK 285 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_287_jb_station_id,CHAK 287 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_306_gb_station_id,CHAK 306 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_308_jb_station_id,CHAK 308 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_312_jb_station_id,CHAK 312 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_318_gb_station_id,CHAK 318 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_330_gb_station_id,CHAK 330 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_339_gb_station_id,CHAK 339 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_355_jb_station_id,CHAK 355 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_361_jb_station_id,CHAK 361 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_375_gb_(maseetian)_station_id,CHAK 375 GB (MASEETIAN),update_contact_kkn.district_toba_tek_singh,,,,
chak_383_jb_station_id,CHAK 383 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_394_jb_station_id,CHAK 394 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_410_jb_station_id,CHAK 410 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_421_jb_(pull_murad_shah)_station_id,CHAK 421 JB (PULL MURAD SHAH),update_contact_kkn.district_toba_tek_singh,,,,
chak_430_jb_station_id,CHAK 430 JB,update_contact_kkn.district_toba_tek_singh,,,,
chak_519_gb_station_id,CHAK 519 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_664/5_gb_station_id,CHAK 664/5 GB,update_contact_kkn.district_toba_tek_singh,,,,
chak_683/24_gb_(kot_dil_bagh_singh)_station_id,CHAK 683/24 GB (KOT DIL BAGH SINGH),update_contact_kkn.district_toba_tek_singh,,,,
chak_718_gb_station_id,CHAK 718 GB,update_contact_kkn.district_toba_tek_singh,,,,
gojra_station_id,GOJRA,update_contact_kkn.district_toba_tek_singh,tier_3,,,
jakkar_(chak_739_gb)_station_id,JAKKAR (CHAK 739 GB),update_contact_kkn.district_toba_tek_singh,,,,
kamalia_station_id,KAMALIA,update_contact_kkn.district_toba_tek_singh,tier_3,,,
mongi_banglow_(chak_160_gb)_station_id,MONGI BANGLOW (CHAK 160 GB),update_contact_kkn.district_toba_tek_singh,,,,
nia_lahore_station_id,NIA LAHORE,update_contact_kkn.district_toba_tek_singh,tier_3,,,
pakka_anna_station_id,PAKKA ANNA,update_contact_kkn.district_toba_tek_singh,,,,
phaloor_(chak_256_gb)_station_id,PHALOOR (CHAK 256 GB),update_contact_kkn.district_toba_tek_singh,,,,
pir_mahal_station_id,PIR MAHAL,update_contact_kkn.district_toba_tek_singh,tier_3,,,
rajana_(chak_291_gb)_station_id,RAJANA (CHAK 291 GB),update_contact_kkn.district_toba_tek_singh,tier_3,,,
sandhlian_wali_station_id,SANDHLIAN WALI,update_contact_kkn.district_toba_tek_singh,,,,
toba_tek_singh_station_id,TOBA TEK SINGH,update_contact_kkn.district_toba_tek_singh,tier_3,,,
ahmad_nagar_station_id,AHMAD NAGAR,update_contact_kkn.district_gujranwala,,,,
alam_chowk_gjr_station_id,ALAM CHOWK GJR,update_contact_kkn.district_gujranwala,,,,
ali_pur_chowk_station_id,ALI PUR CHOWK,update_contact_kkn.district_gujranwala,,,,
alipur_chattha_station_id,ALIPUR CHATTHA,update_contact_kkn.district_gujranwala,,,,
allah_ditta_station_id,ALLAH DITTA,update_contact_kkn.district_gujranwala,,,,
aroop_station_id,AROOP,update_contact_kkn.district_gujranwala,,,,
aziz_chak_station_id,AZIZ CHAK,update_contact_kkn.district_gujranwala,,,,
baig_pur_station_id,BAIG PUR,update_contact_kkn.district_gujranwala,,,,
bheri_shah_rehman_station_id,BHERI SHAH REHMAN,update_contact_kkn.district_gujranwala,,,,
botala_jandha_singh_station_id,BOTALA JANDHA SINGH,update_contact_kkn.district_gujranwala,,,,
botala_sharm_singh_station_id,BOTALA SHARM SINGH,update_contact_kkn.district_gujranwala,,,,
budha_goraya_(ewsd)_station_id,BUDHA GORAYA (EWSD),update_contact_kkn.district_gujranwala,,,,
chak_ramdas_station_id,CHAK RAMDAS,update_contact_kkn.district_gujranwala,,,,
dera_shah_jamal_station_id,DERA SHAH JAMAL,update_contact_kkn.district_gujranwala,,,,
dhandian_station_id,DHANDIAN,update_contact_kkn.district_gujranwala,,,,
dhariwal_station_id,DHARIWAL,update_contact_kkn.district_gujranwala,,,,
dhonkal_station_id,DHONKAL,update_contact_kkn.district_gujranwala,,,,
durga_pur_station_id,DURGA PUR,update_contact_kkn.district_gujranwala,,,,
emin_abad_station_id,EMIN ABAD,update_contact_kkn.district_gujranwala,,,,
fatehkey_station_id,FATEHKEY,update_contact_kkn.district_gujranwala,,,,
ferozwala_station_id,FEROZWALA,update_contact_kkn.district_gujranwala,,,,
gakkar_station_id,GAKKAR,update_contact_kkn.district_gujranwala,,,,
ganor_station_id,GANOR,update_contact_kkn.district_gujranwala,,,,
